"initial_alias","converted_alias","name","description","namespace"
"WBGENE00021084","W08E12.3","W08E12.3","Uncharacterized protein [Source:NCBI gene;Acc:177098]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020285","T06A10.2","T06A10.2","Uncharacterized protein [Source:NCBI gene;Acc:188158]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013364","Y60A3A.16","Y60A3A.16","Non-specific serine/threonine protein kinase [Source:NCBI gene;Acc:190438]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010659","K08D8.5","K08D8.5","CUB_2 domain-containing protein [Source:NCBI gene;Acc:178243]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010392","oac-38","oac-38","Acyl_transf_3 domain-containing protein [Source:NCBI gene;Acc:178369]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00004314","rbc-2","rbc-2","RaBConnectin related [Source:NCBI gene;Acc:190267]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00004989","spp-4","spp-4","Saposin B-type domain-containing protein [Source:NCBI gene;Acc:188266]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006158","str-103","str-103","Seven TM Receptor [Source:NCBI gene;Acc:185753]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010603","nhr-198","nhr-198","Nuclear Hormone Receptor family [Source:NCBI gene;Acc:187056]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010250","F58D12.3","F58D12.3","Uncharacterized protein [Source:NCBI gene;Acc:186505]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010250","D1086.21","D1086.21","Uncharacterized protein [Source:NCBI gene;Acc:39010804]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020173","T02H6.3","T02H6.3","Uncharacterized protein [Source:NCBI gene;Acc:188003]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013166","Y53F4B.20","Y53F4B.20","Uncharacterized protein [Source:NCBI gene;Acc:175160]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016022","C23H3.9","C23H3.9","Lactamase_B domain-containing protein [Source:NCBI gene;Acc:173391]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044577","F43E12.1","F43E12.1","Uncharacterized protein [Source:NCBI gene;Acc:3896887]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009646","F42H11.1","F42H11.1","Uncharacterized protein [Source:NCBI gene;Acc:185688]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044237","pals-9","pals-9","Protein containing ALS2cr12 (ALS2CR12) signature [Source:NCBI gene;Acc:3565621]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00077478","sls-1.1","sls-1.1","ncRNA [Source:NCBI gene;Acc:6418781]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00044212","Y68A4A.13","Y68A4A.13","Uncharacterized protein [Source:NCBI gene;Acc:3564815]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044365","nspf-2","nspf-2","Nematode Specific Peptide family, group F [Source:NCBI gene;Acc:3565111]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013036","fbxa-218","fbxa-218","FTH domain-containing protein [Source:NCBI gene;Acc:176670]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019921","fbxc-34","fbxc-34","F-box C protein [Source:NCBI gene;Acc:187667]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00000544","clp-3","clp-3","Calpain catalytic domain-containing protein [Source:NCBI gene;Acc:173089]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00044250","F56G4.7","F56G4.7","FBA_2 domain-containing protein [Source:NCBI gene;Acc:3565060]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021039","W05F2.7","W05F2.7","Uncharacterized protein [Source:NCBI gene;Acc:189218]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00003594","nft-1","nft-1","Nitrilase homolog [Source:NCBI gene;Acc:176628]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005070","srb-5","srb-5","Serpentine receptor class beta-5 [Source:NCBI gene;Acc:191787]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019094","F59A7.7","F59A7.7","PALP domain-containing protein [Source:NCBI gene;Acc:186586]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00048105","21ur-1330","21ur-1330","ncRNA [Source:NCBI gene;Acc:13203629]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013762","Y113G7B.12","Y113G7B.12","Uncharacterized protein [Source:NCBI gene;Acc:190975]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00011164","chil-21","chil-21","Glyco_18 domain-containing protein [Source:NCBI gene;Acc:174502]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017736","F23C8.7","F23C8.7","Tyrosine-protein kinase [Source:NCBI gene;Acc:184892]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005869","srw-122","srw-122","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:186790]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019997","R10F2.6","R10F2.6","Tyrosine-protein phosphatase domain-containing protein [Source:NCBI gene;Acc:175405]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008516","F02C12.2","F02C12.2","Uncharacterized protein [Source:NCBI gene;Acc:184076]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00007672","fbxa-136","fbxa-136","F-box A protein [Source:NCBI gene;Acc:3565166]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005076","srb-11","srb-11","Serpentine receptor class beta-11 [Source:NCBI gene;Acc:191793]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00004812","skr-6","skr-6","SKp1 Related (ubiquitin ligase complex component) [Source:NCBI gene;Acc:191763]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00077503","AC3.12","AC3.12","Activin_recp domain-containing protein [Source:NCBI gene;Acc:13214753]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019435","K06A9.1","K06A9.1","Uncharacterized protein [Source:NCBI gene;Acc:180494]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013510","None","None","None",""
"WBGENE00269434","sqst-5","sqst-5","ZZ-type domain-containing protein [Source:NCBI gene;Acc:28661656]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012503","Y26D4A.5","Y26D4A.5","Uncharacterized protein [Source:NCBI gene;Acc:189546]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00007199","None","None","None",""
"WBGENE00013066","Y51A2B.2","Y51A2B.2","Uncharacterized protein [Source:NCBI gene;Acc:190127]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022715","irld-65","irld-65","Insulin/EGF-Receptor L Domain protein [Source:NCBI gene;Acc:191300]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018617","srt-17","srt-17","Serpentine Receptor, class T [Source:NCBI gene;Acc:185994]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006012","srx-121","srx-121","7TM_GPCR_Srx domain-containing protein [Source:NCBI gene;Acc:182213]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013939","ZK218.5","ZK218.5","Uncharacterized protein [Source:NCBI gene;Acc:191245]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013536","Y73F8A.32","Y73F8A.32","Uncharacterized protein [Source:NCBI gene;Acc:190688]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013779","Y116A8B.1","Y116A8B.1","Uncharacterized protein [Source:NCBI gene;Acc:178500]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013823","Y116F11B.7","Y116F11B.7","Uncharacterized protein [Source:NCBI gene;Acc:191019]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00011546","T06G6.4","T06G6.4","Uncharacterized protein [Source:NCBI gene;Acc:173140]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005978","srx-87","srx-87","G_PROTEIN_RECEP_F1_2 domain-containing protein [Source:NCBI gene;Acc:3565609]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021292","copb-1","copb-1","Coatomer subunit beta [Source:NCBI gene;Acc:173656]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012976","sup-35","sup-35","SUPpressor [Source:NCBI gene;Acc:190015]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00219626","linc-157","linc-157","ncRNA [Source:NCBI gene;Acc:24105228]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005494","srh-290","srh-290","Serpentine Receptor, class H [Source:NCBI gene;Acc:3565277]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018820","F54D12.7","F54D12.7","CW domain-containing protein [Source:NCBI gene;Acc:173516]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00005332","srh-113","srh-113","Serpentine Receptor, class H [Source:NCBI gene;Acc:190527]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019929","R07C3.13","R07C3.13","Uncharacterized protein [Source:NCBI gene;Acc:187672]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016396","C34B2.11","C34B2.11","Uncharacterized protein [Source:NCBI gene;Acc:172971]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009613","F41D3.8","F41D3.8","Uncharacterized protein [Source:NCBI gene;Acc:185608]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00019242","srbc-40","srbc-40","Serpentine Receptor, class BC (class B-like) [Source:NCBI gene;Acc:186776]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013547","Y75B8A.10","Y75B8A.10","RING-type domain-containing protein [Source:NCBI gene;Acc:190702]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00001215","ego-2","ego-2","BRO1 domain-containing protein [Source:NCBI gene;Acc:190251]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020177","T02H6.7","T02H6.7","Uncharacterized protein [Source:NCBI gene;Acc:188006]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012454","clec-256","clec-256","C-type LECtin [Source:NCBI gene;Acc:189450]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017059","msrp-5","msrp-5","MS Related Protein [Source:NCBI gene;Acc:183956]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00173071","21ur-7141","21ur-7141","ncRNA [Source:NCBI gene;Acc:13209302]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006145","str-86","str-86","Seven TM Receptor [Source:NCBI gene;Acc:191993]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00007789","C28A5.2","C28A5.2","Uncharacterized protein [Source:NCBI gene;Acc:3565701]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00194698","F49D11.11","F49D11.11","Uncharacterized protein [Source:NCBI gene;Acc:13182001]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00011152","R09A8.1","R09A8.1","Uncharacterized protein [Source:NCBI gene;Acc:187722]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00304996","F55A12.18","F55A12.18","Uncharacterized protein [Source:NCBI gene;Acc:42101345]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00006234","str-198","str-198","Seven TM Receptor [Source:NCBI gene;Acc:191280]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022741","ZK430.5","ZK430.5","Peptidase C50 domain-containing protein [Source:NCBI gene;Acc:191319]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021290","clec-122","clec-122","C-type lectin domain-containing protein [Source:NCBI gene;Acc:189536]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00046427","21ur-5254","21ur-5254","ncRNA [Source:NCBI gene;Acc:13210172]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021949","clec-164","clec-164","C-type lectin domain-containing protein [Source:NCBI gene;Acc:190323]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010194","btb-19","btb-19","BTB domain-containing protein [Source:NCBI gene;Acc:186443]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00046717","21ur-4785","21ur-4785","ncRNA [Source:NCBI gene;Acc:13205782]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00165963","21ur-10955","21ur-10955","ncRNA [Source:NCBI gene;Acc:13205476]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021342","None","None","None",""
"WBGENE00003663","nhr-73","nhr-73","Nuclear Hormone Receptor family [Source:NCBI gene;Acc:191722]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013063","clec-249","clec-249","C-type LECtin [Source:NCBI gene;Acc:190123]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00011934","T22H2.4","T22H2.4","Uncharacterized protein [Source:NCBI gene;Acc:188766]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00006247","str-214","str-214","Seven TM Receptor [Source:NCBI gene;Acc:183075]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018542","nhr-187","nhr-187","Nuclear Hormone Receptor family [Source:NCBI gene;Acc:185910]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00008524","F02D10.3","F02D10.3","Uncharacterized protein [Source:NCBI gene;Acc:184083]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008707","F11E6.3","F11E6.3","Uncharacterized protein [Source:NCBI gene;Acc:178533]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022728","ZK402.1","ZK402.1","Uncharacterized protein [Source:NCBI gene;Acc:191311]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018198","F39E9.6","F39E9.6","Uncharacterized protein [Source:NCBI gene;Acc:173677]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00269427","D1065.7","D1065.7","ncRNA [Source:NCBI gene;Acc:28661644]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017089","poml-2","poml-2","PON (paraoxonase) and MEC-6 Like [Source:NCBI gene;Acc:171999]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009030","clec-233","clec-233","C-type lectin domain-containing protein [Source:NCBI gene;Acc:180089]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013085","mpz-6","mpz-6","Multiple PDZ domain protein [Source:NCBI gene;Acc:174490]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00003119","mac-1","mac-1","Protein mac-1 [Source:NCBI gene;Acc:174974]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018261","cyp-33C5","cyp-33C5","CYtochrome P450 family [Source:NCBI gene;Acc:178706]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010521","K03A11.4","K03A11.4","Uncharacterized protein [Source:NCBI gene;Acc:186918]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020123","R160.6","R160.6","Uncharacterized protein [Source:NCBI gene;Acc:187915]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020542","fbxb-82","fbxb-82","F-box domain-containing protein [Source:NCBI gene;Acc:188566]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00021291","clec-121","clec-121","C-type LECtin [Source:NCBI gene;Acc:189537]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018379","F43C11.2","F43C11.2","Uncharacterized protein [Source:NCBI gene;Acc:185696]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00020638","fbxa-43","fbxa-43","F-box domain-containing protein [Source:NCBI gene;Acc:188665]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00305091","C16C8.26","C16C8.26","Uncharacterized protein [Source:NCBI gene;Acc:43578470]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00007123","srbc-79","srbc-79","Serpentine Receptor, class BC (class B-like) [Source:NCBI gene;Acc:181883]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00010011","F53H4.6","F53H4.6","Helicase C-terminal domain-containing protein [Source:NCBI gene;Acc:181672]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022731","ZK402.5","ZK402.5","SPK domain-containing protein [Source:NCBI gene;Acc:191315]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018236","fbxb-71","fbxb-71","F-box domain-containing protein [Source:NCBI gene;Acc:180618]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020070","rmd-6","rmd-6","Regulator of Microtubule Dynamics [Source:NCBI gene;Acc:177278]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00050134","21ur-5033","21ur-5033","ncRNA [Source:NCBI gene;Acc:13204763]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009866","F49C5.3","F49C5.3","Uncharacterized protein [Source:NCBI gene;Acc:186014]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009149","F26D2.10","F26D2.10","Uncharacterized protein [Source:NCBI gene;Acc:180104]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00003098","lys-9","lys-9","LYSozyme [Source:NCBI gene;Acc:183772]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020533","T16A1.2","T16A1.2","WSN domain-containing protein [Source:NCBI gene;Acc:188542]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013528","Y73F8A.23","Y73F8A.23","CW domain-containing protein [Source:NCBI gene;Acc:190683]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021592","Y46E12A.2","Y46E12A.2","Uncharacterized protein [Source:NCBI gene;Acc:189954]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00004076","pod-2","pod-2","Acetyl-CoA carboxylase [Source:NCBI gene;Acc:173500]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006195","str-148","str-148","Seven TM Receptor [Source:NCBI gene;Acc:173486]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00013661","None","None","None",""
"WBGENE00012952","Y47H9C.9","Y47H9C.9","Uncharacterized protein [Source:NCBI gene;Acc:190000]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00050650","21ur-1587","21ur-1587","ncRNA [Source:NCBI gene;Acc:13207969]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00043705","egrh-2","egrh-2","EGR (Early Growth factor Response factor) Homolog [Source:NCBI gene;Acc:190308]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009016","F21D9.2","F21D9.2","Uncharacterized protein [Source:NCBI gene;Acc:180266]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00017803","F26A1.4","F26A1.4","Protein kinase domain-containing protein [Source:NCBI gene;Acc:184945]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
